"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio",Anúncios,Idade,Gênero,Dia,"Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)",Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","Cliques (todos)","CPC (todos)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Taxa de compras por visualizações da página de destino","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do anúncio","Veiculação do conjunto de anúncios","Veiculação da campanha","Início dos relatórios","Término dos relatórios"
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",35-44,female,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,89,104,1.16853933,BRL,1.99,,,,1,1.99,1,1.99,19.13461538,0.96153846,,0,22.35955056,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,male,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233438117660385,290,344,1.1862069,BRL,3.89,3,1.29666667,51.45,6,0.64833333,7,0.55571429,11.30813953,2.03488372,,75,13.4137931,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",18-24,female,2025-09-26,103891466123901,120237221711980385,120237221712020385,120237221827430385,31,31,1,BRL,0.1,,,,1,0.1,1,0.1,3.22580645,3.22580645,,0,3.22580645,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",35-44,female,2025-09-26,103891466123901,120236801962600385,120236801962720385,120236802921430385,90,93,1.03333333,BRL,0.42,,,,4,0.105,4,0.105,4.51612903,4.30107527,,0,4.66666667,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",65+,male,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233438117660385,7,8,1.14285714,BRL,0.11,,,,,,0,0,13.75,0,,0,15.71428571,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",25-34,female,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,189,215,1.13756614,BRL,1.54,,,,1,1.54,1,1.54,7.1627907,0.46511628,,0,8.14814815,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",35-44,male,2025-09-26,103891466123901,120236801962600385,120236801962720385,120236802921430385,225,227,1.00888889,BRL,1.43,,,,9,0.15888889,9,0.15888889,6.29955947,3.96475771,,0,6.35555556,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",25-34,male,2025-09-26,103891466123901,120237514916220385,120237514992650385,120237514992660385,361,419,1.16066482,BRL,2.66,,,,1,2.66,2,1.33,6.34844869,0.47732697,,0,7.36842105,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",25-34,female,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233437699540385,30,32,1.06666667,BRL,0.21,,,,,,2,0.105,6.5625,6.25,,0,7,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,female,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,8,10,1.25,BRL,0.29,,,,,,0,0,29,0,,0,36.25,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,unknown,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,2,2,1,BRL,0.03,,,,,,0,0,15,0,,0,15,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",25-34,male,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,344,387,1.125,BRL,2.68,,,,3,0.89333333,5,0.536,6.9250646,1.29198966,,0,7.79069767,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",45-54,female,2025-09-26,103891466123901,120237221711980385,120237221712020385,120237221827430385,3,3,1,BRL,0.02,,,,,,0,0,6.66666667,0,,0,6.66666667,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",18-24,female,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,31,37,1.19354839,BRL,0.21,,,,,,0,0,5.67567568,0,,0,6.77419355,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",55-64,male,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,7,9,1.28571429,BRL,0.12,,,,,,0,0,13.33333333,0,,0,17.14285714,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,male,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,5,6,1.2,BRL,0.04,,,,,,0,0,6.66666667,0,,0,8,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",55-64,male,2025-09-26,103891466123901,120237514916220385,120237514992650385,120237514992660385,4,4,1,BRL,0.04,,,,,,0,0,10,0,,0,10,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",45-54,male,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233438117660385,53,59,1.11320755,BRL,1.01,,,,,,0,0,17.11864407,0,,0,19.05660377,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",25-34,male,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233437699540385,36,38,1.05555556,BRL,0.21,,,,,,0,0,5.52631579,0,,0,5.83333333,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",45-54,female,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233437699540385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",55-64,male,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233438117660385,10,11,1.1,BRL,0.08,,,,,,0,0,7.27272727,0,,0,8,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",25-34,male,2025-09-26,103891466123901,120236801962600385,120236801962720385,120236802921430385,703,721,1.02560455,BRL,3.1,,,,31,0.1,30,0.10333333,4.29958391,4.16088766,,0,4.40967283,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",45-54,female,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,9,11,1.22222222,BRL,0.54,,,,1,0.54,1,0.54,49.09090909,9.09090909,,0,60,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",18-24,female,2025-09-26,103891466123901,120236801962600385,120236801962720385,120236802921430385,94,94,1,BRL,0.2,,,,3,0.06666667,3,0.06666667,2.12765957,3.19148936,,0,2.12765957,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",25-34,female,2025-09-26,103891466123901,120237221711980385,120237221712020385,120237221827430385,151,154,1.01986755,BRL,0.61,,,,10,0.061,9,0.06777778,3.96103896,5.84415584,,0,4.0397351,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",65+,female,2025-09-26,103891466123901,120237514916220385,120237514916250385,120237514916230385,3,3,1,BRL,0.04,,,,,,0,0,13.33333333,0,,0,13.33333333,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,male,2025-09-26,103891466123901,120233437699530385,120233437699510385,120233438117660385,603,733,1.21558872,BRL,4.5,,,,3,1.5,5,0.9,6.13915416,0.68212824,,0,7.46268657,active,active,active,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,female,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,male,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,319,373,1.169279,BRL,2.54,,,,3,0.84666667,8,0.3175,6.80965147,2.14477212,,0,7.96238245,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,unknown,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",45-54,male,2025-09-26,103891466123901,120236801962600385,120236801962720385,120236802921430385,9,9,1,BRL,0.04,,,,,,0,0,4.44444444,0,,0,4.44444444,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",55-64,male,2025-09-26,103891466123901,120236801962600385,120236801962720385,120236802921430385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",18-24,unknown,2025-09-26,103891466123901,120237221711980385,120237221712020385,120237221827430385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,female,2025-09-26,103891466123901,120237514916220385,120237514996370385,120237514996380385,60,72,1.2,BRL,0.35,,,,1,0.35,1,0.35,4.86111111,1.38888889,,0,5.83333333,not_delivering,not_delivering,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",45-54,female,2025-09-26,103891466123901,120237514916220385,120237514992650385,120237514992660385,8,8,1,BRL,0.4,,,,,,0,0,50,0,,0,50,not_delivering,inactive,inactive,2025-09-26,2025-09-26
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",55-64,female,2025-09-25,103891466123901,120237514916220385,120237514992650385,120237514992660385,4,6,1.5,BRL,0.06957576,,,,,,0,0,11.5959596,0,,0,17.39393939,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",18-24,male,2025-09-25,103891466123901,120237514916220385,120237514916250385,120237514916230385,116,142,1.22413793,BRL,0.6783,,,,1,0.6783,1,0.6783,4.77676056,0.70422535,,0,5.84741379,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",18-24,female,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233437699540385,14,16,1.14285714,BRL,0.05,,,,,,0,0,3.125,0,,0,3.57142857,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",55-64,female,2025-09-25,103891466123901,120236801962600385,120236801962720385,120236802921430385,2,2,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",45-54,female,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233437699540385,2,2,1,BRL,0.01,,,,,,0,0,5,0,,0,5,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",45-54,female,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233438117660385,26,31,1.19230769,BRL,0.45816441,,,,2,0.2290822,3,0.15272147,14.77949695,9.67741935,,0,17.6217079,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",18-24,male,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233437699540385,35,40,1.14285714,BRL,0.19,,,,,,0,0,4.75,0,,0,5.42857143,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,male,2025-09-25,103891466123901,120237514916220385,120237514996370385,120237514996380385,142,158,1.11267606,BRL,0.67298517,,,,1,0.67298517,1,0.67298517,4.25939982,0.63291139,,0,4.73933219,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",45-54,male,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233438117660385,68,77,1.13235294,BRL,0.92628891,,,,1,0.92628891,1,0.92628891,12.02972606,1.2987013,,0,13.62189569,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",25-34,male,2025-09-25,103891466123901,120237514916220385,120237514916250385,120237514916230385,507,624,1.23076923,BRL,4.877775,2,2.4388875,34.3,4,1.21944375,10,0.4877775,7.81694712,1.6025641,,66.66666667,9.62085799,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,male,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233438117660385,488,577,1.18237705,BRL,5.8963767,,,,4,1.47409417,6,0.98272945,10.21902374,1.03986135,,0,12.08273913,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",35-44,female,2025-09-25,103891466123901,120237514916220385,120237514916250385,120237514916230385,122,144,1.18032787,BRL,1.705725,,,,4,0.42643125,5,0.341145,11.8453125,3.47222222,,0,13.98135246,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",35-44,male,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233437699540385,28,29,1.03571429,BRL,0.24,,,,,,0,0,8.27586207,0,,0,8.57142857,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",18-24,male,2025-09-25,103891466123901,120237514916220385,120237514992650385,120237514992660385,129,152,1.17829457,BRL,0.90448485,,,,,,1,0.90448485,5.95055821,0.65789474,,0,7.01151045,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",65+,female,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233438117660385,2,4,2,BRL,0.0099601,,,,,,0,0,2.49002394,0,,0,4.98004789,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",35-44,female,2025-09-25,103891466123901,120236801962600385,120236801962720385,120236802921430385,137,139,1.01459854,BRL,0.77,,,,6,0.12833333,6,0.12833333,5.53956835,4.31654676,,0,5.62043796,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",55-64,male,2025-09-25,103891466123901,120237221711980385,120237221712020385,120237221827430385,3,3,1,BRL,0,,,,,,0,0,0,0,,0,0,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",65+,male,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233438117660385,8,8,1,BRL,0.06972067,,,,1,0.06972067,1,0.06972067,8.7150838,12.5,,0,8.7150838,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 01","IMAGEM ATUALIZADA 01",25-34,male,2025-09-25,103891466123901,120233437699530385,120233437699510385,120233437699540385,84,94,1.11904762,BRL,0.56,,,,,,0,0,5.95744681,0,,0,6.66666667,active,active,active,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",35-44,male,2025-09-25,103891466123901,120236801962600385,120236801962720385,120236802921430385,207,213,1.02898551,BRL,1.19,,,,6,0.19833333,6,0.19833333,5.58685446,2.81690141,,0,5.74879227,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",55-64,male,2025-09-25,103891466123901,120237514916220385,120237514996370385,120237514996380385,8,8,1,BRL,0.08907157,,,,,,0,0,11.13394584,0,,0,11.13394584,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","01- ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 1","IMAGEM  NOVA 1",55-64,female,2025-09-25,103891466123901,120237514916220385,120237514916250385,120237514916230385,4,4,1,BRL,0.029925,,,,,,0,0,7.48125,0,,0,7.48125,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",45-54,male,2025-09-25,103891466123901,120237221711980385,120237221712020385,120237221827430385,42,44,1.04761905,BRL,0.3,,,,5,0.06,5,0.06,6.81818182,11.36363636,,0,7.14285714,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",45-54,male,2025-09-25,103891466123901,120236801962600385,120236801962720385,120236802921430385,14,14,1,BRL,0.12,,,,,,0,0,8.57142857,0,,0,8.57142857,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS PERFIL MENTORIA PCPI 17.09","Novo conjunto de anúncios de Tráfego","REELS NA RUA","REELS NA RUA",35-44,male,2025-09-25,103891466123901,120237221711980385,120237221712020385,120237221827430385,423,438,1.03546099,BRL,2.4,,,,28,0.08571429,28,0.08571429,5.47945205,6.39269406,,0,5.67375887,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","VISITAS AO PERFIL [POST FEED] 09.09.25","Novo conjunto de anúncios de Tráfego","REELS - MOTIVACIONAL","REELS - MOTIVACIONAL",25-34,male,2025-09-25,103891466123901,120236801962600385,120236801962720385,120236802921430385,630,656,1.04126984,BRL,2.61,,,,33,0.07909091,33,0.07909091,3.97865854,5.0304878,,0,4.14285714,not_delivering,not_delivering,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",25-34,male,2025-09-25,103891466123901,120237514916220385,120237514992650385,120237514992660385,678,803,1.18436578,BRL,4.7510303,,,,2,2.37551515,10,0.47510303,5.91660063,1.24533001,,0,7.00741933,not_delivering,inactive,inactive,2025-09-25,2025-09-25
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","02-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 2","IMAGEM  NOVA 2",35-44,female,2025-09-25,103891466123901,120237514916220385,120237514992650385,120237514992660385,145,168,1.15862069,BRL,1.76921212,,,,2,0.88460606,2,0.88460606,10.53102453,1.19047619,,0,12.2014629,not_delivering,inactive,inactive,2025-09-25,2025-09-25
